ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-10434,2,2016-05-29 08:26:23,2016-05-29 14:26:23,34.03739,-118.3037,34.03737,-118.30477,0.061,Ramp to I-10 Westbound and S Western Ave - Accident.,,I-10 W,R,Los Angeles,Los Angeles,CA,90018,US,US/Pacific,KCQT,2016-05-29 08:47:00,63.0,,72.0,30.01,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10435,2,2016-05-29 08:26:23,2016-05-29 14:26:23,34.03709,-118.29392,34.03732,-118.2954,0.086,Ramp to S Normandie Ave and S Western Ave - Accident.,,I-10 W,R,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-05-29 08:47:00,63.0,,72.0,30.01,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10436,2,2016-05-29 08:26:23,2016-05-29 14:26:23,34.03725,-118.31457,34.03711,-118.31771,0.18,Ramp to Exit 11 - Accident.,,I-10 W,R,Los Angeles,Los Angeles,CA,90018,US,US/Pacific,KCQT,2016-05-29 08:47:00,63.0,,72.0,30.01,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10437,2,2016-05-29 08:33:29,2016-05-29 14:33:29,33.93224,-118.28082,33.92253,-118.28173,0.6729999999999999,At I-105 - Accident.,,I-110 S,R,Los Angeles,Los Angeles,CA,90061,US,US/Pacific,KHHR,2016-05-29 08:39:00,63.0,,70.0,30.02,10.0,West,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10438,2,2016-05-29 10:25:22,2016-05-29 16:25:22,34.36428,-118.55286,34.36428,-118.55286,0.0,At Calgrove Blvd - Accident.,24500.0, Wiley Canyon Rd,R,Newhall,Los Angeles,CA,91321-3753,US,US/Pacific,K3A6,2016-05-29 10:51:00,64.0,64.0,65.0,29.15,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-10439,2,2016-05-29 11:47:59,2016-05-29 17:47:59,33.87648,-118.09899,33.87679,-118.10739,0.482,At I-605 - Accident.,,Artesia Fwy W,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2016-05-29 11:53:00,68.0,,59.0,30.0,10.0,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10440,2,2016-05-29 12:00:16,2016-05-29 18:00:16,33.92938,-117.41643,33.92523,-117.42377,0.509,At Adams St - Accident.,,Riverside Fwy E,R,Riverside,Riverside,CA,92504,US,US/Pacific,KRAL,2016-05-29 11:53:00,66.0,,60.0,29.98,10.0,Variable,4.6,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10441,3,2016-05-29 12:01:41,2016-05-29 18:01:41,34.20124000000001,-118.47237,34.20401,-118.47328,0.198,Ramp to Sherman Way/Haskell Ave/Exit 66 - Accident.,,Sherman Way,R,Van Nuys,Los Angeles,CA,91406,US,US/Pacific,KVNY,2016-05-29 11:51:00,66.0,,60.0,30.0,10.0,Variable,4.6,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-10442,2,2016-05-29 12:29:44,2016-05-29 18:29:44,33.365101,-117.544033,33.365103999999995,-117.544038,0.0,At Camp Pendleton Vista Point - Accident. Left lane blocked.,,San Diego Fwy S,R,San Clemente,San Diego,CA,92672,US,US/Pacific,KNXF,2016-05-29 12:14:00,66.9,,68.0,30.02,7.0,West,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10443,2,2016-05-29 12:31:10,2016-05-29 18:31:10,34.02537,-118.42875,34.0372,-118.43871,0.997,At I-10/Santa Monica Fwy - Accident.,,San Diego Fwy N,R,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2016-05-29 12:51:00,66.0,,60.0,30.01,10.0,WSW,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10444,2,2016-05-29 13:49:22,2016-05-29 19:49:22,33.16897,-117.21754,33.16438,-117.21256,0.428,At Sycamore Ave - Accident.,,CA-78 E,R,Vista,San Diego,CA,92081,US,US/Pacific,KCRQ,2016-05-29 13:53:00,64.9,,73.0,30.0,10.0,West,10.4,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10445,2,2016-05-29 14:08:52,2016-05-29 20:08:52,34.407224,-117.399626,34.407540000000004,-117.39953,0.023,At Three Flags Ct - Accident.,8126.0, US Highway 395,L,Hesperia,San Bernardino,CA,92344,US,US/Pacific,KVCV,2016-05-29 14:15:00,86.0,,12.0,29.94,10.0,North,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10446,4,2016-05-29 14:21:08,2016-05-29 20:21:08,34.31195,-117.47298,34.32275,-117.39846,4.3180000000000005,Between Wagon Train Rd and Summit Valley Rd - Accident.,8696.0, State Highway 138,L,San Bernardino,San Bernardino,CA,92407,US,US/Pacific,KSBD,2016-05-29 14:50:00,73.4,,47.0,29.98,6.0,SW,5.8,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10447,4,2016-05-29 14:21:08,2016-05-29 20:21:08,34.32275,-117.39846,34.31195,-117.47298,4.3180000000000005,Between Summit Valley Rd and Wagon Train Rd - Accident.,12101.0, State Highway 138,R,Hesperia,San Bernardino,CA,92345-9460,US,US/Pacific,KVCV,2016-05-29 14:15:00,86.0,,12.0,29.94,10.0,North,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10448,2,2016-05-29 14:26:40,2016-05-29 20:26:40,32.803189,-116.946237,32.80312,-116.96989,1.374,Between Mollison Ave and CA-67/Magnolia Ave - Accident.,,I-8 W,R,El Cajon,San Diego,CA,92021,US,US/Pacific,KSEE,2016-05-29 14:47:00,66.2,,68.0,30.0,7.0,WNW,9.2,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10449,3,2016-05-29 17:44:36,2016-05-29 23:44:36,34.071870000000004,-117.88755,34.07176,-117.87822,0.534,Between Citrus St/Exit 37A and Barranca St/Exit 37B - Accident.,,I-10 E,R,West Covina,Los Angeles,CA,91791,US,US/Pacific,KPOC,2016-05-29 16:47:00,71.6,,50.0,29.98,10.0,WSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10450,4,2016-05-29 18:17:39,2016-05-30 00:17:39,33.87654000000001,-118.10733,33.87571,-118.10493,0.149,Ramp closed to CA-91/Artesia Fwy - Road closed due to accident.,,Artesia Fwy E,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2016-05-29 17:53:00,72.0,,49.0,29.94,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10451,2,2016-05-29 18:44:52,2016-05-30 00:44:52,33.708890000000004,-117.95874,33.704644,-117.953713,0.412,At I-405 - Accident.,,Slater Ave,R,Fountain Valley,Orange,CA,92708,US,US/Pacific,KSNA,2016-05-29 18:53:00,64.9,,68.0,29.98,10.0,WSW,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10452,2,2016-05-29 22:13:37,2016-05-30 04:13:37,34.0561,-118.45159,34.05598,-118.4518,0.015,At I-405/San Diego Fwy - Accident.,,S Sepulveda Blvd,R,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,2016-05-29 21:51:00,61.0,,75.0,30.01,10.0,SW,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-10453,2,2016-05-29 22:55:12,2016-05-30 04:55:12,34.4222,-119.65434,34.4222,-119.65434,0.0,At Cabrillo Blvd/Exit 94C/Exit 94B - Accident.,,US-101 S,R,Santa Barbara,Santa Barbara,CA,93108,US,US/Pacific,KSBA,2016-05-29 22:53:00,57.9,,90.0,30.01,10.0,WSW,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-10454,4,2016-05-30 01:28:20,2016-05-30 07:28:20,34.08226,-118.59862,34.08963,-118.60435,0.606,Closed between Topanga Canyon Blvd and Old Topanga Canyon Rd - Road closed due to accident.,489.0, S Topanga Canyon Blvd,L,Topanga,Los Angeles,CA,90290-3138,US,US/Pacific,KSMO,2016-05-30 01:11:00,59.0,,87.0,30.0,10.0,WSW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-10455,4,2016-05-30 01:28:20,2016-05-30 07:28:20,34.08874,-118.60272,34.0565,-118.58299,2.497,Closed between Old Topanga Canyon Rd and Topanga Canyon Blvd - Road closed due to accident.,195.0, S Topanga Canyon Blvd,L,Topanga,Los Angeles,CA,90290-3141,US,US/Pacific,KSMO,2016-05-30 01:11:00,59.0,,87.0,30.0,10.0,WSW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-10456,2,2016-05-30 01:29:48,2016-05-30 07:29:48,33.80272,-118.13193,33.802609999999994,-118.12082,0.638,At Bellflower Blvd/Exit 26 - Accident.,,San Diego Fwy S,R,Long Beach,Los Angeles,CA,90815,US,US/Pacific,KLGB,2016-05-30 01:49:00,60.8,,82.0,30.0,10.0,NW,3.5,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-10457,4,2016-05-30 03:12:44,2016-05-30 09:12:44,34.3197,-118.48447,34.31893,-118.49251,0.462,Ramp closed to I-5/Golden State Fwy - Road closed due to accident.,,Foothill Fwy W,R,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,2016-05-30 07:53:00,57.2,,77.0,30.05,10.0,Calm,,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-10458,3,2016-05-30 03:43:45,2016-05-30 09:43:45,34.406991,-119.370101,34.406991,-119.370101,0.0,At CA-150/Baldwin Rd - Accident.,2.0, USFS Casitas Sta,R,Ventura,Ventura,CA,93001,US,US/Pacific,KOXR,2016-05-30 03:51:00,59.0,,87.0,29.98,9.0,West,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-10459,3,2016-05-30 03:47:49,2016-05-30 09:47:49,33.99212,-117.22714,33.99212,-117.22714,0.0,At Redlands - Accident.,8865.0, Reche Canyon Rd,R,Colton,San Bernardino,CA,92324-9685,US,US/Pacific,KSBD,2016-05-30 07:00:00,60.8,,72.0,30.02,4.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-10460,2,2016-05-30 04:03:48,2016-05-30 10:03:48,34.2682,-118.47205,34.26892,-118.47205,0.05,At San Fernando Mission Blvd/Exit 71B - Accident.,,I-405 S,R,Mission Hills,Los Angeles,CA,91345,US,US/Pacific,KWHP,2016-05-30 07:53:00,57.2,,77.0,30.05,10.0,Calm,,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-10461,3,2016-05-30 04:03:48,2016-05-30 10:03:48,33.89623,-118.05152,33.891870000000004,-118.04386,0.5329999999999999,At Carmenita Rd/Exit 119 - Accident.,,Santa Ana Fwy S,R,Santa Fe Springs,Los Angeles,CA,90670,US,US/Pacific,KFUL,2016-05-30 03:53:00,62.1,,78.0,29.98,10.0,Calm,,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-10462,2,2016-05-30 04:00:03,2016-05-30 10:00:03,33.92707,-118.17808,33.93388,-118.17733,0.472,At Imperial Hwy - Accident.,,Long Beach Fwy N,R,Lynwood,Los Angeles,CA,90262,US,US/Pacific,KHHR,2016-05-30 04:06:00,60.1,,80.0,29.99,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-10463,2,2016-05-30 04:01:25,2016-05-30 10:01:25,33.98483,-117.97168,33.98608,-117.97121,0.09,At La Habra Heights - Accident.,,S Hacienda Blvd,R,Hacienda Heights,Los Angeles,CA,91745,US,US/Pacific,KEMT,2016-05-30 07:45:00,59.0,,77.0,30.03,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-10464,3,2016-05-30 04:51:10,2016-05-30 10:51:10,32.65023,-117.06619,32.648655,-117.062626,0.234,At Bonita Rd - Accident.,,I-805 S,R,Bonita,San Diego,CA,91902,US,US/Pacific,KSDM,2016-05-30 04:53:00,59.0,,100.0,29.98,3.0,Calm,,0.01,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-10465,3,2016-05-30 05:10:01,2016-05-30 11:10:01,33.99668,-117.83974,34.00315,-117.83135,0.6559999999999999,At CA-60/Pomona Fwy - Accident.,,CA-57 N,R,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,2016-05-30 06:47:00,57.2,,77.0,30.04,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-10466,3,2016-05-30 05:03:08,2016-05-30 11:03:08,34.25368,-118.47216,34.25733,-118.47212,0.252,At Devonshire St/Exit 70 - Accident.,,I-405 N,R,Mission Hills,Los Angeles,CA,91345,US,US/Pacific,KWHP,2016-05-30 07:53:00,57.2,,77.0,30.05,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-10467,2,2016-05-30 06:12:19,2016-05-30 12:12:19,33.787975,-118.089824,33.786763,-118.09038,0.09,At I-405 - Accident.,12041.0, Martha Ann Dr,R,Los Alamitos,Orange,CA,90720-4425,US,US/Pacific,KSLI,2016-05-30 05:58:00,61.2,,80.0,30.01,10.0,NW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10468,4,2016-05-30 07:06:03,2016-05-30 13:06:03,32.841640000000005,-117.1233,32.84175,-117.11549,0.453,At I-15 - Accident.,,CA-52 E,R,San Diego,San Diego,CA,92123,US,US/Pacific,KMYF,2016-05-30 06:53:00,61.0,,87.0,30.0,3.0,NNW,5.8,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10469,3,2016-05-30 07:18:39,2016-05-30 13:18:39,33.157922,-117.104491,33.156763,-117.104327,0.081,At El Norte Pky - Accident.,,Escondido Fwy S,R,Escondido,San Diego,CA,92026,US,US/Pacific,KCRQ,2016-05-30 06:53:00,62.1,,84.0,29.99,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10470,2,2016-05-30 08:48:50,2016-05-30 14:48:50,33.96896,-117.84874,33.96858,-117.84903,0.031,At Diamond Bar Blvd - Accident.,,CA-57 S,R,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,2016-05-30 08:47:00,59.0,,72.0,30.04,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10471,2,2016-05-30 09:52:47,2016-05-30 15:52:47,34.1627,-118.62878,34.162439,-118.629499,0.045,At Woodlake Ave/Exit 28 - Accident. Right lane blocked.,,US-101 N,R,Woodland Hills,Los Angeles,CA,91364,US,US/Pacific,KVNY,2016-05-30 09:51:00,64.9,,63.0,29.99,10.0,Calm,,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10472,2,2016-05-30 11:22:02,2016-05-30 17:22:02,34.140572,-118.471418,34.13978,-118.471321,0.055,At Skirball Center Dr/Exit 61 - Accident. Carpool lane blocked.,,San Diego Fwy S,R,Sherman Oaks,Los Angeles,CA,91403,US,US/Pacific,KVNY,2016-05-30 11:51:00,71.1,,53.0,29.97,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10473,2,2016-05-30 11:26:13,2016-05-30 17:26:13,34.091031,-118.475757,34.087277,-118.475234,0.261,At Moraga Dr/Exit 57B - Accident. Left lane blocked.,,San Diego Fwy S,R,Los Angeles,Los Angeles,CA,90049,US,US/Pacific,KSMO,2016-05-30 11:51:00,66.0,,65.0,30.01,10.0,WSW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10474,2,2016-05-30 11:29:03,2016-05-30 17:29:03,34.033878,-118.22007,34.036323,-118.21986,0.16899999999999998,At I-5/US-101 - Accident.,,I-5 N,R,Los Angeles,Los Angeles,CA,90023,US,US/Pacific,KCQT,2016-05-30 11:47:00,66.9,,66.0,29.99,10.0,West,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10475,2,2016-05-30 11:38:52,2016-05-30 17:38:52,34.15541,-118.29393,34.15582,-118.29727,0.193,At Riverside Dr/Victory Blvd - Accident. Left lane blocked.,,CA-134 W,R,Los Angeles,Los Angeles,CA,90027,US,US/Pacific,KCQT,2016-05-30 11:47:00,66.9,,66.0,29.99,10.0,West,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10476,2,2016-05-30 12:00:48,2016-05-30 18:00:48,34.15036,-118.37368,34.15036,-118.37368,0.0,At CA-134/CA-170/Tujunga Ave - Accident.,11178.0, Moorpark St,L,North Hollywood,Los Angeles,CA,91602-2120,US,US/Pacific,KBUR,2016-05-30 11:53:00,66.0,,63.0,29.96,10.0,SSE,8.1,,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-10477,2,2016-05-30 12:02:10,2016-05-30 18:02:10,34.007020000000004,-117.82629,34.01344,-117.81993,0.574,At Grand Ave - Accident. Carpool lane blocked.,,Pomona Fwy E,R,Diamond Bar,Los Angeles,CA,91765,US,US/Pacific,KPOC,2016-05-30 11:47:00,66.2,,60.0,30.03,10.0,West,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10478,2,2016-05-30 12:04:57,2016-05-30 18:04:57,32.56095,-117.04209,32.574020000000004,-117.0391,0.92,At CA-905 - Accident. Right lane blocked.,,I-805 N,R,San Diego,San Diego,CA,92154,US,US/Pacific,KNRS,2016-05-30 11:56:00,68.0,,70.0,30.0,10.0,West,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10479,3,2016-05-30 12:07:51,2016-05-30 18:07:51,33.85923,-117.25814,33.86596,-117.26101,0.493,At Harley Knox Blvd - Accident.,,I-215 N,R,Perris,Riverside,CA,92571,US,US/Pacific,KRIV,2016-05-30 11:58:00,69.1,,57.0,29.96,10.0,Variable,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10480,2,2016-05-30 12:48:00,2016-05-30 18:48:00,33.275421,-117.444891,33.271795000000004,-117.441714,0.311,At Aliso Creek Rest Area - Overturned vehicle.,,San Diego Fwy S,R,Camp Pendleton,San Diego,CA,92055,US,US/Pacific,KNFG,2016-05-30 12:54:00,69.1,,65.0,29.97,6.0,WSW,9.2,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10481,2,2016-05-30 12:42:47,2016-05-30 18:42:47,33.198773,-117.030568,33.198773,-117.030568,0.0,At Oceanside - Accident.,26933.0, Valley Center Rd,R,Valley Center,San Diego,CA,92082-7738,US,US/Pacific,KRNM,2016-05-30 12:53:00,66.9,,66.0,29.95,10.0,NW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10482,2,2016-05-30 13:20:20,2016-05-30 19:20:20,33.85448,-118.09514,33.861852,-118.097117,0.522,Between South St and CA-91/Artesia Fwy - Accident.,,San Gabriel River Fwy N,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2016-05-30 12:53:00,70.0,,57.0,29.97,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10483,2,2016-05-30 13:41:00,2016-05-30 19:41:00,34.57247,-118.69176000000002,34.56433,-118.68493,0.684,At Templin Hwy - Accident.,,Golden State Fwy S,R,Castaic,Los Angeles,CA,91384,US,US/Pacific,K3A6,2016-05-30 13:51:00,77.0,77.0,45.0,29.08,10.0,S,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10484,2,2016-05-30 13:31:21,2016-05-30 19:42:22,33.85448,-118.09514,33.861884,-118.097128,0.524,Between Del Amo Blvd and CA-91/Artesia Fwy - Accident.,,San Gabriel River Fwy N,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2016-05-30 13:53:00,73.0,,51.0,29.95,10.0,WNW,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10485,2,2016-05-30 13:41:00,2016-05-30 19:41:00,34.0726,-118.06046,34.07233,-118.08065,1.156,Between I-10/N Baldwin Ave/Exit 28 and CA-19/Rosemead Blvd/Exit 26B - Accident.,,I-10 W,R,El Monte,Los Angeles,CA,91731,US,US/Pacific,KEMT,2016-05-30 12:45:00,69.8,,56.0,30.0,10.0,South,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10486,2,2016-05-30 13:43:51,2016-05-30 19:43:51,33.521073,-117.161825,33.525768,-117.164947,0.371,At CA-79/Winchester Rd - Accident.,,I-15 N,R,Temecula,Riverside,CA,92591,US,US/Pacific,KF70,2016-05-30 13:35:00,73.4,,50.0,29.96,10.0,South,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10487,2,2016-05-30 13:47:37,2016-05-30 19:47:37,32.991531,-117.255797,33.003511,-117.257891,0.8370000000000001,Between Lomas Santa Fe Dr/Exit 37 and CR-S11/Manchester Ave/Exit 39 - Accident.,,I-5 N,R,Del Mar,San Diego,CA,92014,US,US/Pacific,KNKX,2016-05-30 13:55:00,72.0,,57.0,29.94,10.0,NW,10.4,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10488,2,2016-05-30 13:54:38,2016-05-30 19:54:38,34.35929,-118.55393,34.365613,-118.556443,0.46,At Calgrove Blvd/Exit 166 - Accident.,,I-5 N,R,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2016-05-30 13:51:00,77.0,77.0,45.0,29.08,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10489,2,2016-05-30 13:42:22,2016-05-30 19:58:48,33.85448,-118.09514,33.861852,-118.097117,0.522,Between South St and CA-91/Artesia Fwy - Accident.,,San Gabriel River Fwy N,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2016-05-30 13:53:00,73.0,,51.0,29.95,10.0,WNW,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10490,2,2016-05-30 14:16:35,2016-05-30 20:16:35,34.00376,-118.28157,34.00103,-118.28112,0.19,Ramp to Vernon Ave - Accident.,4349.0, S Flower St,R,Los Angeles,Los Angeles,CA,90037-2643,US,US/Pacific,KCQT,2016-05-30 13:47:00,72.0,,55.0,29.95,10.0,Variable,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-10491,2,2016-05-30 14:25:03,2016-05-30 20:25:03,33.75328,-117.18919,33.7863,-117.21968,2.8760000000000003,Between CA-74 E/Matthws Rd and CA-74 W/4th St - Accident.,,I-215 N,R,Sun City,Riverside,CA,92585,US,US/Pacific,KRIV,2016-05-30 13:58:00,74.5,,49.0,29.93,10.0,West,8.1,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10492,2,2016-05-30 15:09:11,2016-05-30 21:09:11,34.00699,-118.28125,34.00435,-118.28154,0.183,Ramp to Vernon Ave - Accident.,,I-110 S,R,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,2016-05-30 14:47:00,70.0,,61.0,29.94,10.0,Calm,,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10493,2,2016-05-30 15:17:17,2016-05-30 21:17:17,33.92485,-118.33502,33.928490000000004,-118.29258,2.446,Between Crenshaw Blvd and Vermont Ave - Accident.,,I-105 E,R,Inglewood,Los Angeles,CA,90303,US,US/Pacific,KHHR,2016-05-30 14:53:00,68.0,,63.0,29.96,10.0,WSW,10.4,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10494,2,2016-05-30 15:46:12,2016-05-30 21:46:12,34.425290000000004,-118.58455,34.40496,-118.57501,1.506,Between Magic Mountain Pky and Valencia Blvd - Accident.,,I-5 S,R,Valencia,Los Angeles,CA,91355,US,US/Pacific,K3A6,2016-05-30 15:51:00,76.0,76.0,46.0,29.04,10.0,SE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10495,2,2016-05-30 16:02:27,2016-05-30 22:02:27,34.0368,-118.02375,34.030840000000005,-118.03145,0.603,At CA-60/Pomona Fwy - Accident.,,I-605 S,R,Whittier,Los Angeles,CA,90601,US,US/Pacific,KEMT,2016-05-30 15:45:00,75.2,,50.0,29.93,10.0,SSW,11.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10496,2,2016-05-30 16:52:28,2016-05-30 22:52:28,33.995928,-117.355471,34.00264,-117.35099,0.53,At Columbia Ave - Accident.,,I-215 N,R,Riverside,Riverside,CA,92501,US,US/Pacific,KRAL,2016-05-30 16:53:00,81.0,,36.0,29.85,10.0,West,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10497,2,2016-05-30 16:49:46,2016-05-30 22:49:46,32.741376,-117.11245,32.75322,-117.10863,0.848,Between I-805 and El Cajon Blvd - Accident.,,CA-15 N,R,San Diego,San Diego,CA,92105,US,US/Pacific,KSAN,2016-05-30 16:51:00,69.1,,61.0,29.94,10.0,WNW,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-10498,2,2016-05-30 16:46:02,2016-05-30 22:46:02,34.136520000000004,-117.5634,34.13632,-117.53194,1.7990000000000002,Between Milliken Ave/Exit 60 and Day Creek Blvd - Accident.,,CA-210 E,R,Rancho Cucamonga,San Bernardino,CA,91737,US,US/Pacific,KONT,2016-05-30 16:53:00,79.0,,39.0,29.86,10.0,West,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
